Index,Source,URL,Description,Date_Range,Data_Type,Status,Reliability_Level,Validation_Status,Search_Technique,Language_Original,Citation_Depth,Cross_References,Discovery_Method,source_database
72,JHU Cholera Database (UID: 21128),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection21128.csv,JHU cholera database entry with 2 observations. Frequency: Other (146). Updated: 2024-02-09,2017-01-01 to 2017-10-15,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
73,JHU Cholera Database (UID: 947),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection947.csv,JHU cholera database entry with 1 observations. Frequency: Other (14). Updated: 2024-02-09,2009-01-01 to 2009-01-15,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
74,JHU Cholera Database (UID: 948),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection948.csv,JHU cholera database entry with 12 observations. Frequency: Other (14). Updated: 2024-04-24,2009-06-01 to 2009-11-18,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
75,JHU Cholera Database (UID: 959),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection959.csv,JHU cholera database entry with 1 observations. Frequency: Other (14). Updated: 2024-02-09,2010-10-07 to 2010-10-21,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
76,JHU Cholera Database (UID: 20569),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection20569.csv,JHU cholera database entry with 2 observations. Frequency: Other (139). Updated: 2024-02-09,2011-01-01 to 2011-09-24,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
77,WHO AFRO Surveillance Report (UID: 20713),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection20713.csv,JHU cholera database entry with 102 observations. Frequency: Other (12). Updated: 2024-02-09 Source tags: WHOafro,2016-01-01 to 2017-11-12,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
78,WHO AFRO Surveillance Report (UID: 20660),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection20660.csv,JHU cholera database entry with 22 observations. Frequency: Other (113). Updated: 2024-02-09 Source tags: WHOafro,2017-05-01 to 2017-09-18,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
79,JHU Cholera Database (UID: 21511),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection21511.csv,JHU cholera database entry with 11 observations. Frequency: Other (112). Updated: 2025-04-19,2024-01-01 to 2024-09-29,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
80,WHO AFRO Surveillance Report (UID: 21052),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection21052.csv,JHU cholera database entry with 4 observations. Frequency: Other (103). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-12-30,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
81,WHO AFRO Surveillance Report (UID: 20671),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection20671.csv,JHU cholera database entry with 8 observations. Frequency: Other (100). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-09-30,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
82,JHU Cholera Database (UID: 952),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection952.csv,JHU cholera database entry with 5 observations. Frequency: Monthly. Updated: 2024-04-24,2010-07-12 to 2010-10-26,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
83,JHU Cholera Database (UID: 20543),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection20543.csv,JHU cholera database entry with 1 observations. Frequency: Monthly. Updated: 2024-02-09,2011-06-01 to 2011-06-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
84,WHO AFRO Surveillance Report (UID: 20978),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection20978.csv,JHU cholera database entry with 21 observations. Frequency: Monthly. Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-09-13,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
85,JHU Cholera Database (UID: 21206),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection21206.csv,JHU cholera database entry with 105 observations. Frequency: Monthly. Updated: 2024-04-24,2018-12-31 to 2019-11-03,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
86,WHO Annual Cholera Report (UID: 332),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Nigeria/ObservationCollection332.csv,JHU cholera database entry with 60 observations. Frequency: Annual. Updated: 2024-09-26 Source tags: WHOannual,1970-01-01 to 2023-12-31,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
