Index,Source,URL,Description,Date_Range,Data_Type,Status,Reliability_Level,Validation_Status,Search_Technique,Language_Original,Citation_Depth,Cross_References,Discovery_Method,source_database
72,WHO AFRO Surveillance Report (UID: 20867),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20867.csv,JHU cholera database entry with 1 observations. Frequency: Other (104). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-04-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
73,WHO AFRO Surveillance Report (UID: 20882),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20882.csv,JHU cholera database entry with 1 observations. Frequency: Other (104). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-04-15,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
74,WHO AFRO Surveillance Report (UID: 20577),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20577.csv,JHU cholera database entry with 2 observations. Frequency: Other (100). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-07-14,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
75,JHU Cholera Database (UID: 21207),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21207.csv,JHU cholera database entry with 1 observations. Frequency: Other (1). Updated: 2024-02-09,2019-01-29 to 2019-01-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
76,JHU Cholera Database (UID: 21265),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21265.csv,JHU cholera database entry with 1 observations. Frequency: Other (1). Updated: 2024-02-09,2016-07-12 to 2016-07-13,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
77,JHU Cholera Database (UID: 11063),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection11063.csv,JHU cholera database entry with 15 observations. Frequency: Annual. Updated: 2024-02-09,1994-01-01 to 2008-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
78,JHU Cholera Database (UID: 20003),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection20003.csv,JHU cholera database entry with 2 observations. Frequency: Annual. Updated: 2024-02-09,2008-01-01 to 2009-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
79,JHU Cholera Database (UID: 10489),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection10489.csv,JHU cholera database entry with 1 observations. Frequency: Annual. Updated: 2024-02-09,2009-01-01 to 2009-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
80,JHU Cholera Database (UID: 10425),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection10425.csv,JHU cholera database entry with 2 observations. Frequency: Annual. Updated: 2024-02-09,2007-10-01 to 2008-09-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
81,WHO Annual Cholera Report (UID: 321),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection321.csv,JHU cholera database entry with 53 observations. Frequency: Annual. Updated: 2024-09-26 Source tags: WHOannual,1971-01-01 to 2023-12-31,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
82,JHU Cholera Database (UID: 21492),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Kenya/ObservationCollection21492.csv,JHU cholera database entry with 1 observations. Frequency: Annual. Updated: 2024-12-09,2021-01-01 to 2021-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
83,WHO Cholera Surveillance Dashboard (2023),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for KENYA in 2023. Weekly reporting from WHO emergency surveillance dashboard. 52 weekly observations.,2023-01-02 to 2023-12-31,Surveillance,Validated,Level 1,WHO_Dashboard,Database_Import,English,Primary,WHO_Emergency_Dashboard,WHO_Integration,WHO
84,WHO Cholera Surveillance Dashboard (2024),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for KENYA in 2024. Weekly reporting from WHO emergency surveillance dashboard. 52 weekly observations.,2024-01-01 to 2024-12-29,Surveillance,Validated,Level 1,WHO_Dashboard,Database_Import,English,Primary,WHO_Emergency_Dashboard,WHO_Integration,WHO
85,WHO Cholera Surveillance Dashboard (2025),https://extranet.who.int/publicemergency/,WHO cholera surveillance data for KENYA in 2025. Weekly reporting from WHO emergency surveillance dashboard. 22 weekly observations.,2024-12-30 to 2025-06-01,Surveillance,Validated,Level 1,WHO_Dashboard,Database_Import,English,Primary,WHO_Emergency_Dashboard,WHO_Integration,WHO
