Index,Source,URL,Description,Date_Range,Data_Type,Status,Reliability_Level,Validation_Status,Search_Technique,Language_Original,Citation_Depth,Cross_References,Discovery_Method,source_database
70,WHO AFRO Surveillance Report (UID: 20831),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20831.csv,JHU cholera database entry with 10 observations. Frequency: Other (205). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2018-03-11,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
71,WHO AFRO Surveillance Report (UID: 20506),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20506.csv,JHU cholera database entry with 4 observations. Frequency: Other (203). Updated: 2024-02-09 Source tags: WHOafro,2015-04-04 to 2017-06-09,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
72,WHO AFRO Surveillance Report (UID: 20503),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20503.csv,JHU cholera database entry with 4 observations. Frequency: Other (202). Updated: 2024-02-09 Source tags: WHOafro,2015-04-04 to 2017-06-02,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
73,WHO AFRO Surveillance Report (UID: 20778),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20778.csv,JHU cholera database entry with 8 observations. Frequency: Other (187). Updated: 2024-02-09 Source tags: WHOafro,2015-01-01 to 2018-01-14,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
74,WHO AFRO Surveillance Report (UID: 20813),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20813.csv,JHU cholera database entry with 24 observations. Frequency: Other (18). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-02-25,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
75,UNICEF Country Programme Report (UID: 20377),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20377.csv,JHU cholera database entry with 95 observations. Frequency: Other (16). Updated: 2024-05-15 Source tags: UNICEFcp,2017-01-02 to 2019-04-21,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
76,WHO AFRO Surveillance Report (UID: 21019),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21019.csv,JHU cholera database entry with 4 observations. Frequency: Other (153). Updated: 2024-02-09 Source tags: WHOafro,2018-01-01 to 2018-10-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
77,WHO AFRO Surveillance Report (UID: 20969),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20969.csv,JHU cholera database entry with 6 observations. Frequency: Other (151). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-08-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
78,WHO AFRO Surveillance Report (UID: 20993),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20993.csv,JHU cholera database entry with 7 observations. Frequency: Other (144). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-09-30,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
79,WHO AFRO Surveillance Report (UID: 20988),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20988.csv,JHU cholera database entry with 7 observations. Frequency: Other (141). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-09-23,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
80,JHU Cholera Database (UID: 21259),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21259.csv,JHU cholera database entry with 1 observations. Frequency: Other (139). Updated: 2024-02-09,2019-01-07 to 2019-05-26,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
81,WHO AFRO Surveillance Report (UID: 20488),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20488.csv,JHU cholera database entry with 6 observations. Frequency: Other (131). Updated: 2024-02-09 Source tags: WHOafro,2015-04-04 to 2017-04-28,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
82,WHO AFRO Surveillance Report (UID: 20546),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20546.csv,JHU cholera database entry with 17 observations. Frequency: Other (130). Updated: 2024-02-09 Source tags: WHOafro,2015-08-01 to 2017-06-24,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
83,WHO AFRO Surveillance Report (UID: 21000),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21000.csv,JHU cholera database entry with 8 observations. Frequency: Other (130). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2018-10-07,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
84,JHU Cholera Database (UID: 21417),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21417.csv,JHU cholera database entry with 30 observations. Frequency: Other (120). Updated: 2025-01-20,2023-01-01 to 2024-11-24,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
85,WHO AFRO Surveillance Report (UID: 20748),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20748.csv,JHU cholera database entry with 3 observations. Frequency: Other (116). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-12-03,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
86,WHO AFRO Surveillance Report (UID: 20739),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20739.csv,JHU cholera database entry with 3 observations. Frequency: Other (113). Updated: 2024-02-09 Source tags: WHOafro,2017-01-01 to 2017-11-26,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
87,WHO AFRO Surveillance Report (UID: 20800),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20800.csv,JHU cholera database entry with 25 observations. Frequency: Other (107). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2019-02-11,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
88,WHO AFRO Surveillance Report (UID: 20637),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection20637.csv,JHU cholera database entry with 8 observations. Frequency: Other (101). Updated: 2024-02-09 Source tags: WHOafro,2015-08-15 to 2017-08-20,Surveillance,Validated,Level 1,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
89,JHU Cholera Database (UID: 210),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection210.csv,JHU cholera database entry with 11 observations. Frequency: Other (10). Updated: 2024-05-15,2009-09-30 to 2009-11-29,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
90,JHU Cholera Database (UID: 183),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection183.csv,JHU cholera database entry with 90 observations. Frequency: Monthly. Updated: 2024-05-15,2006-01-01 to 2008-06-30,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
91,JHU Cholera Database (UID: 10541),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection10541.csv,JHU cholera database entry with 84 observations. Frequency: Monthly. Updated: 2024-05-15,1998-01-01 to 2004-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
92,JHU Cholera Database (UID: 11156),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection11156.csv,JHU cholera database entry with 1 observations. Frequency: Annual. Updated: 2024-05-15,2006-01-01 to 2006-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
93,JHU Cholera Database (UID: 21454),https://github.com/InstituteforDiseaseModeling/jhu_cholera_data/blob/main/data/Tanzania/ObservationCollection21454.csv,JHU cholera database entry with 9 observations. Frequency: Annual. Updated: 2024-08-12,2016-01-01 to 2022-12-31,Surveillance,Validated,Level 2,JHU_Integrated,Database_Import,English,Primary,JHU_Database,JHU_Integration,JHU
